_id,question,answer
148,"유료주차장 도난 및 파손시 주차장에서 보상받을 수 있나","유료주차장에 주차장 배상책임보험이 가입되어 있다면, 주차상태에서 발생한 피해에 대하여 보상을 받을 수 있습니다. 그러나,주차장 측의 관리소홀로 인한 과실은 인정될 수 있으나 직접적인 가해자는 따로 있기 때문에 피해액 전액을 보상받기는 어려울 수 있습니다."
149,"장애인과 공동명의로 가입시 보험가입자를 누구로 하나","장애인과 공동명의로 등록하면 등록세, 취득세 등 각종 세제혜택을 받을 수 있습니다. 일반적으로 공동명의 등록시 대표자외 1인 하는 식으로 등록증에 기재되는데, 장애인과 등록한다고 해서 반드시 장애인분을 대표자로 지정할 필요는 없습니다. 그러므로 보험가입경력이나 사고경력 등을 종합적으로 고려하여 유리한 분 명의로 가입할 것을 권해 드립니다. "
150,"GPS 장착시 자동차보험료 얼마나 할인되나","자동차에 GPS를 장착했다면 자기차량손해 보험료를 최대 5% 할인받을 수 있습니다. 도난방지장치는 차량 출고 때 뿐만 아니라 개별적으로 장착한 경우에도 할인받을 수 있습니다. 다만, 일부 보험사에서 17인승 이상 승합차 또는 1톤 초과 화물차는 보험료 할인 적용대상에 해당하지 않습니다. 도난방지장치를 여러 개 장착한 경우라도 각각의 할인율이 중복으로 적용되지 않고, 그 중 가장 높은 할인율이 적용됩니다."
151,"자동차사고로 병원치료 중 병원을 옮길 수 있나","치료받던 병원에서 개인사정 등으로 병원을 옮겨야 될 경우에는 언제든지 옮길 수 있습니다. 병원을 옮긴 후에 보험사로 통보하면 보험사에서 지불보증을 해주기는 하지만, 옮기기 전에 보상담당자에게 먼저 연락해서 옮길 병원을 통보해 주는 것이 좋습니다. 이런 경우 보상담당자가 옮길 병원에 연락해서 미리 지불보증을 해주기 때문에 불편없이 새로 옮긴 병원에서 치료 받을 수 있습니다."
152,"24세 특약인데, 26세가 되면 자동차보험 변경은 어떻게","계약 도중에 최저운전자의 만 나이가 변경되어 운전자연령 한정특약을 변경해야 하는 경우 가입한 대리점이나 보험사로 구비서류(변경내용확인서, 계약자의 신분증 사본과 통장사본)를 제출하면 계약내용이 변경되고 잔여기간의 차액 보험료를 돌려받을 수 있습니다. 접수일 기준으로 변경처리되므로 생일이 한참 지난 후 제출하면 돌려받는 보험료는 줄어들게 되니 가급적 빨리 처리하는 것이 좋습니다."
153,"3~4일 정도만 운전자범위 변경 가능한가","단기간 운전자범위 및 운전자연령을 변경한다면 가입한 보험사에서 단기운전자 확대특약을 가입하면 됩니다. 통상 7일이 최소한이며, 이 기간동안 피보험자가 허락한 운전자는 모두 운전 가능하도록 변경하는 것으로 추가보험료가 발생합니다. 보험효력은 변경일 자정부터 발생해서 마지막날 자정까지 적용되며, 자정 이후에는 종전의 운전자범위 및 운전자연령으로 다시 제한됩니다."
154,"좁은 골목길 진행차량 대상 보험사기 사례 및 대응 요령","좁은 골목길에서 숨어 있다가 자전거 등을 타고 갑자기 튀어나와 고의로 접촉사고를 유발하여 보험금을 편취하는 유형
1. 보험사기사례
[사례1] 2005년 12월 11시경 서울시 강서구의 골목길에서 운전자 오○○(30세)이 골목길로 진입하기 위해 좌회전하자 혐의자 김○○(24세)가 자전거를 타고 갑자기 튀어 나와 고의로 접촉하여 쓰러진 후 보험금 편취함.
  [사례2] 2007년 10월 4:30경 혐의자 장○○는 서울시 강남구 유흥가에서 여성운전자 김○○가 서행으로 운전하는 차량의 앞 범퍼에 고의로 경미하게 접촉한 후 여자인 피보험자에게 강압적인 행동으로 보험접수를 강요하여 보험금을 편취하는 등 주로 여성 운전자를 상대로 한 고의사고를 통해 보험금을 편취함.
2. 사기자의특징 및 행동방식
사고 발생사실을 인식시키기 위해 크게 소리쳐서 차량을 정지시키고 주변사람을 이용하여 사고사실을 확인시킴
사고처리와 관련한 법규 및 절차를 잘 알고 있음.
병원치료비 등 합의금을 현장에서 요구하며 극히 경미한 사고임에도 보험 접수를 강요
3. 피해자의대응 요령
충격 부위의 일치여부, 부상부위 및 정도 등을 정확하게 확인
자전거 등이 나온 지점, 충돌현장, 피의자가 굴러 넘어진 지점 등을  표시하고 사진촬영
사고 상황에 대한 목격자의 진술을 확보
경찰 조사 시 반드시 사고재연을 요청하여 고의사고 가능성을 확인
[자료출처] 금융감독원, 보도자료 "자동차 사고 시보험사기 방지 요령"(2007.12.14)"
156,"자동차보험의 운전자범위 변경 방법은","보험기간 도중에 운전자범위 및 운전자연령을 변경하는 경우 2가지 방법이 있습니다.
첫번째 방법은 단기간 동안만 운전자범위와 운전자연령을 제한없이 변경하는단기운전자 확대특약을 가입하면 됩니다. 운전자범위와 운전자연령을 확대하는 것이므로 추가보험료를 납입해야 하며, 변경일 자정부터 보험효력이 발생합니다. 모든 보험사에서 판매는 가능하나 변경회수에 있어 제한이 있는 보험사도 있으니 확인한 후 가입하면 됩니다. 변경일 자정 이후에는 종전의 계약조건에서만 보상가능하므로 꼭 유의하시기 바랍니다.
  두번째 방법은 변경시점에 추가보험료를 납입하고 다시 종전대로 변경해야 하는 시점에 잔여기간에 해당하는 보험료를 돌려받는 방법이 있습니다. 모든 보험사에서 가능하며 회수제한도 없습니다. 다만 변경시점에 납입하는 추가보험료는 보험만기일까지의 차액분을 한번에 납입해야 하므로 보험료 부담이 있고, 다시 변경해야 할 때는 구비서류를 보험사에 제출해야 잔여기간의 차액보험료를 돌려주므로 번거롭습니다. 그러나 첫번째 경우에 비해 운전자변경에 따른 보험료 납입분은 대체로 저렴한 것이 장점입니다."
157,"업무용 자동차보험이란","자동차보험이란 피보험자가 피보험자동차를 소유, 사용, 관리하는 과정에서 발생하는 사고로 인하여 다른 사람(타인)의 신체를 사상하거나 남의 재물을 멸실, 파손 또는 오손시켜 법률상 손해배상책임을 짐으로써 입은 손해와 피보험자 자신이 죽거나 다침으로써 입은 손해 및 피보험자동차 자체에 발생한 손해를 보상하는 보험입니다.
  자동차보험 상품 중에서 개인용 자동차보험 다음으로 많이 가입하는 업무용 자동차보험은 차량소유자가 개인인 자가용승합차 또는 자가용화물차로 가입할 때와 차량소유자가 법인인 자가용자동차로 가입할 때 선택할 수 있는 상품입니다."
158,"인슈넷FC에서 자동차보험 비교견적을 하지 않는 보험사는","인슈넷FC은 고객에게 유리한 상담이 불가능하도록 막고 있는 상품, 계약관리 기능과 소비자 보호기능이 빠져 있는 다이렉트 자동차보험 상품은 취급하지 않고 있습니다. 다이렉트 자동차보험은 고객이 직접 담보를 선택하고, 보험료를 비교하며, 사고를 처리해야 하기 때문에 자동차보험의 전문가가 아니라면 오히려 보험료를 손해볼 가능성이 높습니다."
159,"누군가에 의해 펑크난 타이어도 자동차보험에서 보상되나","피보험자동차가 주정차 중일 때 다른 자동차의 충돌 또는 접촉에 의하지 아니한 사고로 인한 타이어나 튜브에만 생긴 손해 및 주행중 타이어나 튜브에만 생긴 손해에 대해서는 보상을 하지 않습니다."
160,"과오납 자동차보험료는 어떻게 확인할 수 있나","잘못 적용된 자동차보험료를 돌려받으려면 과오납 사유에 해당되어야 하는데 자동차보험료의 계산방식이 복잡하고 적용기준이 자주 변경되기 때문에 가입자 본인이 찾아내기가 어렵습니다. 가입하신 보험사나 대리점으로 직접 문의하셔서 과오납 여부를 확인하셔야 합니다. 만약 환급 대상에 해당한다면 가입하신 보험사로 구비서류를 제출하면 언제든지 돌려받을 수 있습니다.
  참고로 과오납 자동차보험료 발생빈도가 높은 8가지 케이스를 알려드리니 참고하시기 바랍니다.
군대 운전병 경력을 보험가입경력으로 인정받지 못한 경우
법인체나 운수회사에서 운전직 근무경력을 보험가입경력으로 인정받지 못한경우
외국에서 자동차보험 가입한 경력을 보험가입경력으로 인정받지 못한 경우
외국에 나가있던 기간을 무보험 기간이 아닌 것으로 인정받지 못한 경우
승용차, 승합차, 화물차 등 차량추가 및 교체 과정에서 무사고 할인율을승계받지 못한 경우
사고점수가 잘못 적용되어 보험료 할증이 높아진 경우
차량에 에어백, ABS, 자동변속기, 도난방지장치가 있는데, 보험료 할인을적용받지 못한 경우
보험료를 이중으로 납입한 경우"
161,"무보험, 뺑소니로 인한 사고 보상받기 위한 서류 및 절차","무보험차 사고나 뺑소니 사고를 당한 경우에는 정부보장사업에 의해 보상을 받을 수 있습니다. 정부보장사업에 대한 내용은 다음과 같습니다.
청구서류
교통사고사실확인원(관할 경찰서 발행)
보장사업청구서 겸 위임장
피해자의 진단서
피해자의 치료비 영수증 및 명세서
피해자의 주민등록등본 또는 호적등본
피해자 본인 또는 보상금 청구(수령)자 인감증명서
기타 손해액을 입증하는 서류 등.
청구기한 : 손해의 사실을 안 날(통상 사고발생일)로부터 2년이내에 청구하여야 한다. 
보상절차
보장사업대상 피해 발생
경찰서 신고
병원치료
보장사업 손해보상금 청구
보상한도 : 보상한도는 대인배상Ⅰ(책임보험)과 동일한 기준으로 보상한다."
162,"자동차보험에서 운전자범위를 벗어난 경우에도 보상되나","사고가 발생해서 자동차보험에서 보상을 받으려면, 가입된 보험의 운전자 연령과 운전자 범위를 모두 충족해야만 보상을 받을 수 있습니다. 둘 중 하나라도 충족하지 못하는 운전자가 사고를 냈다면 자동차보험으로 보상을 받을 수 없으나, 대인배상Ⅰ(책임보험)에서는 운전자 연령과 운전자 범위에 상관 없이 고의로 일으킨 사고가 아니라면 보상을 받을 수 있습니다."
163,"자동차보험 가입하면 당일이나 익일에 보험 영수증 발급가능한가","자동차보험영수증은 보험료를 납입하신 날 바로 발급이 가능합니다. 인슈넷FC에서는 차량등록을 위해 팩스나 메일서비스 뿐 아니라 원하시는 시간에 해당 구청으로 직접 발송도 해드리고 있습니다."
